user_id,session_time_iso,session_id,ingestion_timestamp_iso,esp32_ms_A,esp32_ms_B,ax_A,ay_A,az_A,gx_A,gy_A,gz_A,ax_B,ay_B,az_B,gx_B,gy_B,gz_B,flexion_deg,pronation_deg
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.686823+00:00,12440,8162,1.164,-0.423,-10.05,-0.238,0.126,-0.023,1.354,-0.916,-10.17,0.117,-0.192,-0.011,0.009184388795691556,0.005836869673708481
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.687317+00:00,12440,8162,1.164,-0.423,-10.05,-0.238,0.126,-0.023,1.354,-0.916,-10.17,0.117,-0.192,-0.011,0.01753361717752486,0.013099051034167537
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.687357+00:00,12440,8162,1.164,-0.423,-10.05,-0.238,0.126,-0.023,1.354,-0.916,-10.17,0.117,-0.192,-0.011,0.025036285171868067,0.021766359168983784
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.687377+00:00,12440,8174,1.164,-0.423,-10.05,-0.238,0.126,-0.023,1.198,-1.095,-10.171,0.064,-0.176,0.007,0.04529161174284572,0.007350104648151403
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.687393+00:00,12440,8174,1.164,-0.423,-10.05,-0.238,0.126,-0.023,1.198,-1.095,-10.171,0.064,-0.176,0.007,0.0642094580010729,-0.004952328349765006
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.687406+00:00,12453,8174,1.075,-0.283,-10.082,-0.241,0.115,-0.026,1.198,-1.095,-10.171,0.064,-0.176,0.007,0.08368141924726202,-0.011628751971002676
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.687419+00:00,12453,8187,1.075,-0.283,-10.082,-0.241,0.115,-0.026,1.283,-1.021,-10.173,-0.017,-0.176,-0.018,0.08570536860952446,-0.03977927971894393
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.687434+00:00,12453,8187,1.075,-0.283,-10.082,-0.241,0.115,-0.026,1.283,-1.021,-10.173,-0.017,-0.176,-0.018,0.08736921314131325,-0.06709383904914623
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.687469+00:00,12478,8199,1.171,-0.341,-10.033,-0.215,0.135,-0.031,1.354,-0.905,-10.172,-0.011,-0.189,-0.02,0.09156503566507984,-0.11556706447643038
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.687447+00:00,12478,8187,1.171,-0.341,-10.033,-0.215,0.135,-0.031,1.283,-1.021,-10.173,-0.017,-0.176,-0.018,0.09672221270845963,-0.16168992662562298
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.687458+00:00,12478,8199,1.171,-0.341,-10.033,-0.215,0.135,-0.031,1.354,-0.905,-10.172,-0.011,-0.189,-0.02,0.10001921172126438,-0.20811360754796265
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.687579+00:00,12490,8230,1.104,-0.362,-10.03,-0.242,0.128,-0.04,1.262,-0.699,-10.172,0.047,-0.175,-0.054,0.08620383036578354,-0.20151033025636597
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.687508+00:00,12490,8199,1.104,-0.362,-10.03,-0.242,0.128,-0.04,1.354,-0.905,-10.172,-0.011,-0.189,-0.02,0.09265446218284046,-0.23343123495581697
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.687526+00:00,12490,8212,1.104,-0.362,-10.03,-0.242,0.128,-0.04,1.267,-0.928,-10.172,0.042,-0.13,0.004,0.10970614035298117,-0.22290991636059015
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.687543+00:00,12490,8212,1.104,-0.362,-10.03,-0.242,0.128,-0.04,1.267,-0.928,-10.172,0.042,-0.13,0.004,0.12445980862303,-0.20936337956362347
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.687556+00:00,12490,8212,1.104,-0.362,-10.03,-0.242,0.128,-0.04,1.267,-0.928,-10.172,0.042,-0.13,0.004,0.1368510185851303,-0.19275949185289273
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.687568+00:00,12490,8230,1.104,-0.362,-10.03,-0.242,0.128,-0.04,1.262,-0.699,-10.172,0.047,-0.175,-0.054,0.1201085105553886,-0.18203414118279124
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.687601+00:00,12515,8243,1.129,-0.333,-10.031,-0.178,0.13,0.005,1.374,-1.074,-10.169,0.136,-0.166,-0.002,0.10834936730384175,-0.1632187598409892
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.687612+00:00,12515,8243,1.129,-0.333,-10.031,-0.178,0.13,0.005,1.374,-1.074,-10.169,0.136,-0.166,-0.002,0.09675492826624472,-0.14470585666140937
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.687589+00:00,12515,8230,1.129,-0.333,-10.031,-0.178,0.13,0.005,1.262,-0.699,-10.172,0.047,-0.175,-0.054,0.06812094243194254,-0.16700921236884345
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.687623+00:00,12528,8243,1.172,-0.459,-10.046,-0.192,0.135,-0.039,1.374,-1.074,-10.169,0.136,-0.166,-0.002,0.07253710072381789,-0.14205184517392971
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.687662+00:00,12528,8255,1.172,-0.459,-10.046,-0.192,0.135,-0.039,1.337,-1.069,-10.169,-0.007,-0.134,0.011,0.14029770987761406,-0.23672614571980366
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.687678+00:00,12528,8255,1.172,-0.459,-10.046,-0.192,0.135,-0.039,1.337,-1.069,-10.169,-0.007,-0.134,0.011,0.2009931678667594,-0.3218812710130282
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.687689+00:00,12547,8255,1.075,-0.227,-10.038,-0.221,0.134,-0.019,1.337,-1.069,-10.169,-0.007,-0.134,0.011,0.24709642905405207,-0.38817013945756923
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.687700+00:00,12547,8268,1.075,-0.227,-10.038,-0.221,0.134,-0.019,1.269,-0.672,-10.173,0.02,-0.193,-0.025,0.2713264946929429,-0.4539457392319286
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.687711+00:00,12547,8268,1.075,-0.227,-10.038,-0.221,0.134,-0.019,1.269,-0.672,-10.173,0.02,-0.193,-0.025,0.28550504741466115,-0.5065295550307441
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.687771+00:00,12559,8280,1.147,-0.368,-10.048,-0.205,0.135,-0.015,1.401,-0.977,-10.171,0.141,-0.187,0.031,0.30087440231660956,-0.42816128801871406
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.687850+00:00,12559,8292,1.147,-0.368,-10.048,-0.205,0.135,-0.015,1.232,-1.105,-10.171,-0.024,-0.15,0.022,0.3181181091250057,-0.42581643804839975
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.687811+00:00,12559,8292,1.147,-0.368,-10.048,-0.205,0.135,-0.015,1.232,-1.105,-10.171,-0.024,-0.15,0.022,0.32548341638127026,-0.40789360357575505
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.687732+00:00,12559,8280,1.147,-0.368,-10.048,-0.205,0.135,-0.015,1.401,-0.977,-10.171,0.141,-0.187,0.031,0.28287529907756764,-0.24934327758192454
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.687722+00:00,12559,8268,1.147,-0.368,-10.048,-0.205,0.135,-0.015,1.269,-0.672,-10.173,0.02,-0.193,-0.025,0.23672748940554134,-0.18253944583167714
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.687798+00:00,12559,8280,1.147,-0.368,-10.048,-0.205,0.135,-0.015,1.401,-0.977,-10.171,0.141,-0.187,0.031,0.15423844394507508,0.028865004862092165
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.687933+00:00,12584,8305,1.099,-0.324,-10.049,-0.241,0.119,-0.021,1.285,-0.74,-10.172,-0.004,-0.199,-0.005,0.08758005975154179,0.15059991249631594
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.687865+00:00,12584,8292,1.099,-0.324,-10.049,-0.241,0.119,-0.021,1.232,-1.105,-10.171,-0.024,-0.15,0.022,0.050053201877328556,0.2613185943485634
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.687900+00:00,12584,8305,1.099,-0.324,-10.049,-0.241,0.119,-0.021,1.285,-0.74,-10.172,-0.004,-0.199,-0.005,-0.007154905526981487,0.37295590874757906
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.687990+00:00,12597,8323,1.142,-0.341,-10.015,-0.248,0.123,-0.022,1.212,-1.073,-10.171,0.102,-0.18,0.049,-0.07735891727959378,0.5866184108265837
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.688017+00:00,12597,8323,1.142,-0.341,-10.015,-0.248,0.123,-0.022,1.212,-1.073,-10.171,0.102,-0.18,0.049,-0.11611665472320559,0.7597919983456315
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.687960+00:00,12597,8305,1.142,-0.341,-10.015,-0.248,0.123,-0.022,1.285,-0.74,-10.172,-0.004,-0.199,-0.005,-0.07565432845521586,0.7530378601455532
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.688044+00:00,12609,8336,1.095,-0.269,-10.038,-0.228,0.136,-0.01,1.277,-0.988,-10.171,-0.011,-0.169,0.006,0.06671013385623932,0.6136333409889548
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.688055+00:00,12609,8336,1.095,-0.269,-10.038,-0.228,0.136,-0.01,1.277,-0.988,-10.171,-0.011,-0.169,0.006,0.30849482183894256,0.3526667877011905
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.688032+00:00,12609,8323,1.095,-0.269,-10.038,-0.228,0.136,-0.01,1.212,-1.073,-10.171,0.102,-0.18,0.049,0.6492710272247338,0.03781805321186966
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.688244+00:00,12622,8386,1.106,-0.384,-10.064,-0.217,0.141,-0.009,1.251,-1.152,-10.171,0.117,-0.176,0.009,1.1201901388896507,-0.4495037511050067
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.688228+00:00,12622,8386,1.106,-0.384,-10.064,-0.217,0.141,-0.009,1.251,-1.152,-10.171,0.117,-0.176,0.009,1.8005210447655724,-1.1891980140834062
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.688191+00:00,12622,8373,1.106,-0.384,-10.064,-0.217,0.141,-0.009,0.927,-0.897,-10.171,0.109,-0.155,0.003,2.723870481157633,-2.217111711717694
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.688171+00:00,12622,8373,1.106,-0.384,-10.064,-0.217,0.141,-0.009,0.927,-0.897,-10.171,0.109,-0.155,0.003,3.9395624418043176,-3.5943718631475083
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.688160+00:00,12622,8361,1.106,-0.384,-10.064,-0.217,0.141,-0.009,1.262,-0.94,-10.171,0.084,-0.192,0.033,5.5732332744904305,-5.487578357842829
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.688181+00:00,12622,8373,1.106,-0.384,-10.064,-0.217,0.141,-0.009,0.927,-0.897,-10.171,0.109,-0.155,0.003,7.5105242711649405,-7.725451003303547
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.688140+00:00,12622,8361,1.106,-0.384,-10.064,-0.217,0.141,-0.009,1.262,-0.94,-10.171,0.084,-0.192,0.033,9.954625014553681,-10.5863014392626
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.688130+00:00,12622,8348,1.106,-0.384,-10.064,-0.217,0.141,-0.009,1.276,-0.863,-10.172,0.093,-0.192,0.016,12.813450869758553,-13.943134390438157
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.688119+00:00,12622,8348,1.106,-0.384,-10.064,-0.217,0.141,-0.009,1.276,-0.863,-10.172,0.093,-0.192,0.016,16.135554698529255,-17.85594842625961
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.688108+00:00,12622,8348,1.106,-0.384,-10.064,-0.217,0.141,-0.009,1.276,-0.863,-10.172,0.093,-0.192,0.016,19.917450163004023,-22.3238503172159
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.688094+00:00,12622,8336,1.106,-0.384,-10.064,-0.217,0.141,-0.009,1.277,-0.988,-10.171,-0.011,-0.169,0.006,23.874157375708737,-27.056279833111113
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.688150+00:00,12622,8361,1.106,-0.384,-10.064,-0.217,0.141,-0.009,1.262,-0.94,-10.171,0.084,-0.192,0.033,28.447855429744155,-32.500185560418515
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.688259+00:00,12678,8386,1.172,-0.382,-10.024,-0.227,0.145,-0.014,1.251,-1.152,-10.171,0.117,-0.176,0.009,33.35635109018533,-38.342162527870336
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.688301+00:00,12678,8398,1.172,-0.382,-10.024,-0.227,0.145,-0.014,1.354,-0.891,-10.175,0.03,-0.194,0.006,31.389613565796342,-36.04531552223132
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.688319+00:00,12678,8398,1.172,-0.382,-10.024,-0.227,0.145,-0.014,1.354,-0.891,-10.175,0.03,-0.194,0.006,29.18653412831532,-33.4672965601581
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.688333+00:00,12691,8398,1.093,-0.315,-10.045,-0.223,0.124,-0.01,1.354,-0.891,-10.175,0.03,-0.194,0.006,34.401065081776196,-39.73177718993147
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.688350+00:00,12691,8417,1.093,-0.315,-10.045,-0.223,0.124,-0.01,1.264,-1.086,-10.171,0.209,-0.159,0.01,40.337781334918084,-46.785606305125825
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.688360+00:00,12691,8417,1.093,-0.315,-10.045,-0.223,0.124,-0.01,1.264,-1.086,-10.171,0.209,-0.159,0.01,46.57114962082867,-54.23262090911016
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.688419+00:00,12703,8429,1.115,-0.411,-10.064,-0.229,0.128,-0.036,1.269,-1.051,-10.175,-0.023,-0.152,0.003,44.15166672666082,-51.38935116142821
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.688381+00:00,12703,8429,1.115,-0.411,-10.064,-0.229,0.128,-0.036,1.269,-1.051,-10.175,-0.023,-0.152,0.003,41.44401989439607,-48.19977549383141
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.688371+00:00,12703,8417,1.115,-0.411,-10.064,-0.229,0.128,-0.036,1.264,-1.086,-10.171,0.209,-0.159,0.01,48.405265362353134,-56.53880135978323
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.688444+00:00,12716,8429,1.092,-0.338,-10.027,-0.239,0.132,-0.041,1.269,-1.051,-10.175,-0.023,-0.152,0.003,45.58304611336519,-53.2067751132534
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.688468+00:00,12716,8442,1.092,-0.338,-10.027,-0.239,0.132,-0.041,1.223,-0.901,-10.173,0.035,-0.2,-0.016,42.75332268116616,-49.86257138711983
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.688480+00:00,12716,8442,1.092,-0.338,-10.027,-0.239,0.132,-0.041,1.223,-0.901,-10.173,0.035,-0.2,-0.016,39.61463255704323,-46.146125321056736
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.688491+00:00,12734,8442,1.118,-0.437,-10.052,-0.246,0.121,-0.022,1.223,-0.901,-10.173,0.035,-0.2,-0.016,46.93667300525403,-55.02880574271448
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.688502+00:00,12734,8454,1.118,-0.437,-10.052,-0.246,0.121,-0.022,1.256,-0.888,-10.176,0.26,-0.24,-0.009,55.68525461422612,-65.60323945540178
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.688512+00:00,12734,8454,1.118,-0.437,-10.052,-0.246,0.121,-0.022,1.256,-0.888,-10.176,0.26,-0.24,-0.009,64.83473490305074,-76.74005521949039
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.688534+00:00,12747,8466,1.118,-0.418,-10.019,-0.246,0.116,-0.033,1.226,-1.342,-10.172,0.028,-0.167,0.0,61.65199236695937,-72.9424457236917
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.688523+00:00,12747,8454,1.118,-0.418,-10.019,-0.246,0.116,-0.033,1.256,-0.888,-10.176,0.26,-0.24,-0.009,59.38969521293251,-70.19634489245607
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.688547+00:00,12747,8466,1.118,-0.418,-10.019,-0.246,0.116,-0.033,1.226,-1.342,-10.172,0.028,-0.167,0.0,55.32206391171028,-65.32233064412935
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.688665+00:00,12760,8491,1.106,-0.28,-10.027,-0.212,0.148,-0.057,1.265,-0.892,-10.171,0.207,-0.183,-0.025,65.50672535579578,-77.769470263849
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.688654+00:00,12760,8479,1.106,-0.28,-10.027,-0.212,0.148,-0.057,1.232,-0.897,-10.175,-0.068,-0.168,-0.045,60.77172280985879,-72.1462254582925
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.688675+00:00,12760,8491,1.106,-0.28,-10.027,-0.212,0.148,-0.057,1.265,-0.892,-10.171,0.207,-0.183,-0.025,57.04798105193704,-67.63689314955069
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.688614+00:00,12760,8479,1.106,-0.28,-10.027,-0.212,0.148,-0.057,1.232,-0.897,-10.175,-0.068,-0.168,-0.045,51.57305466675308,-61.108226442041094
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 17:28:23+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T17:28:23Z,2026-01-21 17:28:38.688586+00:00,12760,8466,1.106,-0.28,-10.027,-0.212,0.148,-0.057,1.226,-1.342,-10.172,0.028,-0.167,0.0,46.31357978519586,-54.80355179934806
