user_id,session_time_iso,session_id,ingestion_timestamp_iso,esp32_ms_A,esp32_ms_B,ax_A,ay_A,az_A,gx_A,gy_A,gz_A,ax_B,ay_B,az_B,gx_B,gy_B,gz_B,flexion_deg,pronation_deg
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.741691+00:00,6838,2116,-0.703,-8.957,-3.165,-0.256,0.124,-0.068,0.21,-9.603,-1.494,0.039,-0.211,-0.006,0.04892024271887056,-0.05255744490151154
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.742225+00:00,6838,2116,-0.703,-8.957,-3.165,-0.256,0.124,-0.068,0.21,-9.603,-1.494,0.039,-0.211,-0.006,0.0952996695953915,-0.10133636448143091
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.742259+00:00,6851,2116,-0.652,-8.939,-3.101,-0.21,0.095,-0.013,0.21,-9.603,-1.494,0.039,-0.211,-0.006,0.09811017842192367,-0.12700507113034457
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.742276+00:00,6851,2128,-0.652,-8.939,-3.101,-0.21,0.095,-0.013,0.265,-9.815,-1.631,0.021,-0.137,0.007,0.1102789635526418,-0.13621917355870009
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.742290+00:00,6851,2128,-0.652,-8.939,-3.101,-0.21,0.095,-0.013,0.265,-9.815,-1.631,0.021,-0.137,0.007,0.12162801370806456,-0.1444192764781975
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.742303+00:00,6870,2128,-0.63,-8.946,-3.127,-0.232,0.117,-0.041,0.265,-9.815,-1.631,0.021,-0.137,0.007,0.15166361841320905,-0.16266872323072368
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.742315+00:00,6870,2141,-0.63,-8.946,-3.127,-0.232,0.117,-0.041,0.309,-9.442,-1.553,0.059,-0.205,0.013,0.18318463414145192,-0.19167638620338603
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.742329+00:00,6870,2141,-0.63,-8.946,-3.127,-0.232,0.117,-0.041,0.309,-9.442,-1.553,0.059,-0.205,0.013,0.21207832018130757,-0.2170951062701384
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.742363+00:00,6882,2153,-0.642,-8.953,-3.168,-0.187,0.106,0.012,0.272,-9.684,-1.519,0.112,-0.2,0.037,0.22016320540073603,-0.22071906552714826
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.742341+00:00,6882,2141,-0.642,-8.953,-3.168,-0.187,0.106,0.012,0.309,-9.442,-1.553,0.059,-0.205,0.013,0.21305785369345953,-0.24009035933351708
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.742353+00:00,6882,2153,-0.642,-8.953,-3.168,-0.187,0.106,0.012,0.272,-9.684,-1.519,0.112,-0.2,0.037,0.21892213249844253,-0.24103015123286148
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.742401+00:00,6895,2153,-0.685,-8.842,-3.087,-0.16,0.102,-0.006,0.272,-9.684,-1.519,0.112,-0.2,0.037,0.23468032890352822,-0.2543328603384966
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.742418+00:00,6895,2166,-0.685,-8.842,-3.087,-0.16,0.102,-0.006,0.22,-9.674,-1.489,0.068,-0.189,0.031,0.24611371681853375,-0.2781268856207365
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.742430+00:00,6895,2166,-0.685,-8.842,-3.087,-0.16,0.102,-0.006,0.22,-9.674,-1.489,0.068,-0.189,0.031,0.25569966849443915,-0.2994712913285101
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.742463+00:00,6907,2166,-0.678,-9.042,-3.097,-0.205,0.086,-0.011,0.22,-9.674,-1.489,0.068,-0.189,0.031,0.2633141613649805,-0.29274861805863917
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.742442+00:00,6907,2166,-0.678,-9.042,-3.097,-0.205,0.086,-0.011,0.22,-9.674,-1.489,0.068,-0.189,0.031,0.26852978626915763,-0.2831288054966127
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.742452+00:00,6907,2166,-0.678,-9.042,-3.097,-0.205,0.086,-0.011,0.22,-9.674,-1.489,0.068,-0.189,0.031,0.27128287293567976,-0.27055783797900174
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.742502+00:00,6920,2184,-0.734,-8.833,-3.034,-0.183,0.098,0.01,0.257,-9.727,-1.543,0.043,-0.174,0.045,0.2711850459101265,-0.27568779700574814
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.742479+00:00,6920,2166,-0.734,-8.833,-3.034,-0.183,0.098,0.01,0.22,-9.674,-1.489,0.068,-0.189,0.031,0.2620818992084619,-0.2721893093693479
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.742491+00:00,6920,2184,-0.734,-8.833,-3.034,-0.183,0.098,0.01,0.257,-9.727,-1.543,0.043,-0.174,0.045,0.2581442609153576,-0.27272071728044706
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.742512+00:00,6932,2184,-0.727,-8.901,-3.097,-0.221,0.104,-0.069,0.257,-9.727,-1.543,0.043,-0.174,0.045,0.36503683934097614,-0.30598553097656156
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.742572+00:00,6932,2209,-0.727,-8.901,-3.097,-0.221,0.104,-0.069,0.114,-9.677,-1.459,0.125,-0.18,0.022,0.4195403271083288,-0.21571336497633778
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.742588+00:00,6932,2209,-0.727,-8.901,-3.097,-0.221,0.104,-0.069,0.114,-9.677,-1.459,0.125,-0.18,0.022,0.46099330095659957,-0.10074288192829026
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.742599+00:00,6938,2209,-0.719,-9.005,-3.055,-0.237,0.098,-0.078,0.114,-9.677,-1.459,0.125,-0.18,0.022,0.514880494321452,0.0006713116077035345
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.742642+00:00,6945,2234,-0.667,-9.019,-3.12,-0.229,0.09,-0.055,0.273,-9.613,-1.526,-0.025,-0.183,0.026,0.5699217391452343,0.0038081143983924497
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.742610+00:00,6945,2222,-0.667,-9.019,-3.12,-0.229,0.09,-0.055,0.289,-9.659,-1.53,-0.075,-0.194,0.009,0.6177020745446075,-0.02438734222127313
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.742621+00:00,6945,2222,-0.667,-9.019,-3.12,-0.229,0.09,-0.055,0.289,-9.659,-1.53,-0.075,-0.194,0.009,0.6618986157980931,-0.04560231812069978
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.742631+00:00,6945,2222,-0.667,-9.019,-3.12,-0.229,0.09,-0.055,0.289,-9.659,-1.53,-0.075,-0.194,0.009,0.7046747846565827,-0.06293623685301816
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.742652+00:00,6945,2234,-0.667,-9.019,-3.12,-0.229,0.09,-0.055,0.273,-9.613,-1.526,-0.025,-0.183,0.026,0.7441804449118181,-0.03309026356927089
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.742663+00:00,6957,2234,-0.685,-8.822,-3.012,-0.235,0.116,-0.018,0.273,-9.613,-1.526,-0.025,-0.183,0.026,0.7690115441749142,-0.013614606789275568
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.742673+00:00,6976,2247,-0.667,-9.01,-3.093,-0.257,0.123,-0.011,0.254,-9.641,-1.506,0.153,-0.19,0.013,0.7208399914749428,0.18949172952429802
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.742719+00:00,6976,2247,-0.667,-9.01,-3.093,-0.257,0.123,-0.011,0.254,-9.641,-1.506,0.153,-0.19,0.013,0.6639864200506961,0.4042088878699426
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.742759+00:00,6989,2259,-0.71,-8.879,-3.032,-0.183,0.089,0.013,0.261,-9.848,-1.286,-0.06,-0.185,0.001,0.7229323058360742,0.31633287203929034
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.742771+00:00,6989,2259,-0.71,-8.879,-3.032,-0.183,0.089,0.013,0.261,-9.848,-1.286,-0.06,-0.185,0.001,0.8085716967139505,0.19681327458684822
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.742745+00:00,6989,2247,-0.71,-8.879,-3.032,-0.183,0.089,0.013,0.254,-9.641,-1.506,0.153,-0.19,0.013,0.8357690576178398,0.27221212609444806
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.742805+00:00,7001,2278,-0.731,-8.944,-2.976,-0.255,0.13,-0.017,0.211,-9.705,-1.573,0.039,-0.155,0.021,0.9426467782125482,0.2422540821023199
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.742830+00:00,7001,2278,-0.731,-8.944,-2.976,-0.255,0.13,-0.017,0.211,-9.705,-1.573,0.039,-0.155,0.021,1.1121442925558869,0.13536312776089096
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.742782+00:00,7001,2259,-0.731,-8.944,-2.976,-0.255,0.13,-0.017,0.261,-9.848,-1.286,-0.06,-0.185,0.001,1.3949891213007801,-0.18223446843639596
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.742843+00:00,7014,2278,-0.694,-8.958,-3.111,-0.3,0.143,-0.025,0.211,-9.705,-1.573,0.039,-0.155,0.021,1.7290839605944284,-0.4704229385796452
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.742854+00:00,7014,2290,-0.694,-8.958,-3.111,-0.3,0.143,-0.025,0.19,-9.672,-1.733,-0.044,-0.168,0.006,2.22176721749162,-1.0046826878949926
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.742864+00:00,7014,2290,-0.694,-8.958,-3.111,-0.3,0.143,-0.025,0.19,-9.672,-1.733,-0.044,-0.168,0.006,2.8684566675642316,-1.7252040995145907
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.742899+00:00,7026,2290,-0.73,-8.92,-3.077,-0.265,0.137,-0.072,0.19,-9.672,-1.733,-0.044,-0.168,0.006,3.778270302857754,-2.7562735759802446
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.742913+00:00,7026,2303,-0.73,-8.92,-3.077,-0.265,0.137,-0.072,0.243,-9.535,-1.536,-0.005,-0.204,0.003,4.895273160867204,-4.032013766382954
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.742925+00:00,7026,2303,-0.73,-8.92,-3.077,-0.265,0.137,-0.072,0.243,-9.535,-1.536,-0.005,-0.204,0.003,6.26556162195403,-5.613505542908503
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.742957+00:00,7039,2315,-0.693,-8.949,-3.06,-0.307,0.148,-0.067,0.248,-9.674,-1.496,0.0,-0.201,0.02,7.932634294879372,-7.530032034466419
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.742945+00:00,7039,2315,-0.693,-8.949,-3.06,-0.307,0.148,-0.067,0.248,-9.674,-1.496,0.0,-0.201,0.02,9.915592140679617,-9.827946188976286
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.742935+00:00,7039,2303,-0.693,-8.949,-3.06,-0.307,0.148,-0.067,0.243,-9.535,-1.536,-0.005,-0.204,0.003,12.19264375857763,-12.490092256734274
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.742993+00:00,7057,2315,-0.709,-8.909,-3.041,-0.211,0.085,-0.042,0.248,-9.674,-1.496,0.0,-0.201,0.02,14.658961178161393,-15.410042153218518
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.743013+00:00,7057,2321,-0.709,-8.909,-3.041,-0.211,0.085,-0.042,0.206,-9.551,-1.456,-0.008,-0.195,-0.014,17.281816658990543,-18.533420968698124
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.743025+00:00,7057,2321,-0.709,-8.909,-3.041,-0.211,0.085,-0.042,0.206,-9.551,-1.456,-0.008,-0.195,-0.014,20.12358362458526,-21.927020601484177
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.743035+00:00,7070,2321,-0.681,-8.973,-3.087,-0.279,0.118,-0.036,0.206,-9.551,-1.456,-0.008,-0.195,-0.014,23.2884101605124,-25.697827334959126
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.743082+00:00,7070,2340,-0.681,-8.973,-3.087,-0.279,0.118,-0.036,0.275,-9.785,-1.54,-0.013,-0.181,0.004,26.660759258296927,-29.72617829845143
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.743101+00:00,7070,2340,-0.681,-8.973,-3.087,-0.279,0.118,-0.036,0.275,-9.785,-1.54,-0.013,-0.181,0.004,30.179687369572296,-33.94814480953698
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.743112+00:00,7076,2340,-0.684,-8.939,-3.044,-0.279,0.135,-0.031,0.275,-9.785,-1.54,-0.013,-0.181,0.004,28.77347436523787,-32.259603135508904
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.743161+00:00,7083,2352,-0.667,-8.922,-3.063,-0.274,0.133,-0.033,0.236,-9.62,-1.55,-0.08,-0.187,0.001,27.041779869636347,-30.22311711700261
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.743146+00:00,7083,2352,-0.667,-8.922,-3.063,-0.274,0.133,-0.033,0.236,-9.62,-1.55,-0.08,-0.187,0.001,30.793067467207752,-34.77821478126982
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.743172+00:00,7089,2352,-0.686,-8.959,-3.073,-0.258,0.133,-0.033,0.236,-9.62,-1.55,-0.08,-0.187,0.001,28.929238318148904,-32.59040057708765
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.743182+00:00,7089,2358,-0.686,-8.959,-3.073,-0.258,0.133,-0.033,0.188,-9.479,-1.58,-0.008,-0.186,0.01,33.046262964886374,-37.56809611003909
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.743193+00:00,7089,2358,-0.686,-8.959,-3.073,-0.258,0.133,-0.033,0.188,-9.479,-1.58,-0.008,-0.186,0.01,31.228865396382716,-35.3950180735159
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.743203+00:00,7108,2358,-0.702,-8.921,-3.063,-0.221,0.116,0.026,0.188,-9.479,-1.58,-0.008,-0.186,0.01,35.37214022666751,-40.44285511322541
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.743213+00:00,7108,2383,-0.702,-8.921,-3.063,-0.221,0.116,0.026,0.289,-9.668,-1.517,-0.032,-0.182,-0.006,39.50066467037541,-45.505715932376255
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.743248+00:00,7108,2383,-0.702,-8.921,-3.063,-0.221,0.116,0.026,0.289,-9.668,-1.517,-0.032,-0.182,-0.006,43.63886067443005,-50.60441885578566
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.743265+00:00,7120,2383,-0.736,-8.828,-2.996,-0.213,0.117,-0.004,0.289,-9.668,-1.517,-0.032,-0.182,-0.006,41.70812909746707,-48.32435509014792
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.743280+00:00,7120,2396,-0.736,-8.828,-2.996,-0.213,0.117,-0.004,0.171,-9.516,-1.411,0.072,-0.197,0.019,39.87651592924502,-46.114927748919676
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.743295+00:00,7120,2396,-0.736,-8.828,-2.996,-0.213,0.117,-0.004,0.171,-9.516,-1.411,0.072,-0.197,0.019,37.76895898040343,-43.573398585246295
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.743309+00:00,7120,2396,-0.736,-8.828,-2.996,-0.213,0.117,-0.004,0.171,-9.516,-1.411,0.072,-0.197,0.019,42.9969692054306,-49.94492064528331
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.743320+00:00,7120,2402,-0.736,-8.828,-2.996,-0.213,0.117,-0.004,0.195,-9.653,-1.61,0.083,-0.178,0.001,48.25867744648596,-56.375674241012256
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.743330+00:00,7120,2402,-0.736,-8.828,-2.996,-0.213,0.117,-0.004,0.195,-9.653,-1.61,0.083,-0.178,0.001,46.17034045305924,-53.83764430961404
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.743341+00:00,7145,2402,-0.682,-8.945,-3.081,-0.243,0.113,-0.008,0.195,-9.653,-1.61,0.083,-0.178,0.001,51.820794641417976,-60.74791353069474
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.743351+00:00,7151,2421,-0.759,-8.87,-3.022,-0.236,0.128,-0.042,0.212,-9.565,-1.595,-0.011,-0.181,0.012,49.503285363562455,-57.97378403148811
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.743361+00:00,7151,2421,-0.759,-8.87,-3.022,-0.236,0.128,-0.042,0.212,-9.565,-1.595,-0.011,-0.181,0.012,46.88773935424595,-54.83566606416332
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.743396+00:00,7158,2421,-0.708,-8.9,-3.085,-0.257,0.116,-0.05,0.212,-9.565,-1.595,-0.011,-0.181,0.012,44.03123927617867,-51.38401691416069
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.743447+00:00,7164,2433,-0.724,-8.919,-3.019,-0.274,0.131,-0.083,0.202,-9.697,-1.519,0.078,-0.167,0.002,41.28934059745655,-48.00982528714197
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.743422+00:00,7164,2433,-0.724,-8.919,-3.019,-0.274,0.131,-0.083,0.202,-9.697,-1.519,0.078,-0.167,0.002,48.160039769816045,-56.38201181140325
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.743488+00:00,7177,2446,-0.669,-9.0,-3.148,-0.277,0.149,-0.076,0.251,-9.674,-1.455,-0.007,-0.181,0.0,45.05877579539631,-52.629044217973075
zWwE7FlIf2dix6c0SzmtphrSib23,2026-01-21 19:27:03+00:00,zWwE7FlIf2dix6c0SzmtphrSib23_2026-01-21T19:27:03Z,2026-01-21 19:27:19.743460+00:00,7177,2433,-0.669,-9.0,-3.148,-0.277,0.149,-0.076,0.202,-9.697,-1.519,0.078,-0.167,0.002,52.41597000409681,-61.6408723653441
